Date,FTR,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,HM1_D,HM1_L,HM1_M,HM1_W,HM2_D,HM2_L,HM2_M,HM2_W,HM3_D,HM3_L,HM3_M,HM3_W,AM1_D,AM1_L,AM1_M,AM1_W,AM2_D,AM2_L,AM2_M,AM2_W,AM3_D,AM3_L,AM3_M,AM3_W
2000-11-04,1,0.06944444444444445,0.1111111111111111,4,10,0,0,0,0,0,0,0,0,-0.05555555555555555,0.05555555555555555,-0.041666666666666664,-0.041666666666666664,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2000-11-05,0,0.08333333333333333,0.13194444444444445,5,10,0,0,0,0,0,0,0,0,-0.034722222222222224,0.034722222222222224,-0.04861111111111111,-0.034722222222222224,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
2000-11-06,0,0.034722222222222224,0.07638888888888888,1,8,0,0,0,0,0,0,0,0,-0.08333333333333333,-0.0069444444444444415,-0.041666666666666664,-0.04861111111111111,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2000-11-11,0,0.09467455621301776,0.07692307692307693,8,4,0,0,0,0,0,0,0,0,-0.017751479289940822,-0.04142011834319526,0.017751479289940822,0.02366863905325444,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2000-11-11,1,0.07100591715976333,0.08284023668639053,6,6,0,0,0,0,0,0,0,0,-0.005917159763313608,-0.03550295857988166,-0.011834319526627215,0.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2000-11-11,0,0.16666666666666666,0.034722222222222224,13,1,0,0,0,0,0,0,0,0,0.08333333333333333,-0.08333333333333333,0.13194444444444445,0.08333333333333333,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2000-11-11,1,0.1301775147928994,0.10059171597633136,10,6,0,0,0,0,0,0,0,0,0.04142011834319526,-0.005917159763313608,0.029585798816568046,0.02366863905325444,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2000-11-11,0,0.04142011834319526,0.07100591715976333,2,4,0,0,0,0,0,0,0,0,-0.08284023668639053,-0.03550295857988166,-0.029585798816568046,-0.011834319526627215,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2000-11-11,1,0.10650887573964497,0.10650887573964497,10,7,0,0,0,0,0,0,0,0,0.017751479289940822,0.005917159763313608,0.0,0.017751479289940822,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2000-11-11,0,0.1301775147928994,0.11242603550295859,7,9,0,0,0,0,0,0,0,0,0.017751479289940822,0.011834319526627215,0.017751479289940822,-0.011834319526627215,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
2000-11-11,1,0.15976331360946747,0.0591715976331361,12,3,0,0,0,0,0,0,0,0,0.14201183431952666,-0.017751479289940822,0.10059171597633136,0.05325443786982249,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2000-11-12,0,0.09467455621301776,0.11242603550295859,9,8,0,0,0,0,0,0,0,0,0.04142011834319526,0.011834319526627215,-0.017751479289940822,0.005917159763313608,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
2000-11-12,1,0.1242603550295858,0.0650887573964497,9,4,0,0,0,0,0,0,0,0,0.029585798816568046,-0.07100591715976333,0.0591715976331361,0.029585798816568046,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2000-11-18,1,0.10650887573964497,0.09467455621301776,7,9,0,0,0,0,0,0,0,0,0.005917159763313608,0.04142011834319526,0.011834319526627215,-0.011834319526627215,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2000-11-18,1,0.03571428571428571,0.03571428571428571,2,1,0,0,1,0,0,0,0,0,-0.061224489795918366,-0.07653061224489796,0.0,0.0051020408163265285,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2000-11-18,1,0.07653061224489796,0.14285714285714285,7,13,0,0,0,0,1,0,0,0,-0.02551020408163265,0.0663265306122449,-0.0663265306122449,-0.03061224489795918,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2000-11-18,0,0.09693877551020409,0.07653061224489796,5,8,0,0,0,0,0,0,0,0,0.0051020408163265285,0.010204081632653057,0.02040816326530612,-0.015306122448979585,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2000-11-18,0,0.07142857142857142,0.15306122448979592,6,15,0,0,0,0,1,1,0,0,-0.04591836734693878,0.12755102040816327,-0.08163265306122448,-0.04591836734693878,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2000-11-18,0,0.05102040816326531,0.1173469387755102,0,7,0,0,1,1,0,0,0,0,-0.02040816326530612,0.015306122448979585,-0.0663265306122449,-0.03571428571428571,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2000-11-18,0,0.10204081632653061,0.08673469387755102,7,8,0,0,0,0,0,0,0,0,0.010204081632653057,-0.015306122448979585,0.015306122448979585,-0.0051020408163265285,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2000-11-18,1,0.07142857142857142,0.11224489795918367,5,10,0,0,0,0,0,0,0,0,-0.03571428571428571,0.02551020408163265,-0.04081632653061224,-0.02551020408163265,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2000-11-19,1,0.08673469387755102,0.12244897959183673,6,12,0,0,0,0,1,0,0,0,-0.015306122448979585,0.04081632653061224,-0.03571428571428571,-0.03061224489795918,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2000-11-20,0,0.05612244897959184,0.10714285714285714,3,10,0,0,0,0,0,0,0,0,-0.07653061224489796,0.02551020408163265,-0.05102040816326531,-0.03571428571428571,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2000-11-25,1,0.08,0.07555555555555556,9,7,0,0,0,0,0,0,0,0,-0.013333333333333334,0.02222222222222222,0.00444444444444444,0.008888888888888887,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2000-11-25,0,0.09183673469387756,0.08673469387755102,6,8,0,0,0,0,0,0,0,0,-0.0051020408163265285,-0.015306122448979585,0.0051020408163265285,-0.010204081632653057,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2000-11-25,0,0.04444444444444444,0.14666666666666667,5,15,0,0,0,0,1,1,0,0,-0.04444444444444444,0.11555555555555556,-0.10222222222222223,-0.04444444444444444,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2000-11-25,0,0.048888888888888885,0.10222222222222223,0,10,0,0,1,1,1,0,0,0,-0.07111111111111112,0.02222222222222222,-0.05333333333333334,-0.04444444444444444,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2000-11-25,0,0.07555555555555556,0.08,7,10,0,0,0,0,0,0,0,0,-0.02222222222222222,0.013333333333333334,-0.00444444444444444,-0.013333333333333334,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
2000-11-25,0,0.04444444444444444,0.03111111111111111,0,1,0,0,1,1,0,0,0,0,-0.03111111111111111,-0.07555555555555556,0.013333333333333334,-0.00444444444444444,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2000-11-25,1,0.08888888888888888,0.11555555555555556,9,10,0,0,0,0,0,0,0,0,-0.008888888888888887,0.02666666666666667,-0.02666666666666667,-0.00444444444444444,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2000-11-25,0,0.062222222222222213,0.10666666666666667,3,12,0,0,0,0,0,0,0,0,-0.04444444444444444,0.02666666666666667,-0.04444444444444444,-0.04,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2000-11-26,1,0.09777777777777777,0.12444444444444444,8,10,0,0,0,0,1,0,0,0,0.008888888888888887,0.048888888888888885,-0.02666666666666667,-0.008888888888888887,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2000-11-26,1,0.08888888888888888,0.10666666666666667,4,9,0,0,0,0,0,0,0,0,0.00444444444444444,0.03111111111111111,-0.017777777777777774,-0.02222222222222222,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2000-12-02,0,0.09375,0.08984375,8,7,0,0,0,0,0,0,0,0,0.01953125,0.0078125,0.00390625,0.00390625,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2000-12-02,0,0.10546875,0.0390625,12,5,0,0,0,0,0,0,0,0,0.02734375,-0.05078125,0.06640625,0.02734375,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
2000-12-02,1,0.03125,0.046875,2,1,0,0,0,0,0,0,1,0,-0.06640625,-0.0625,-0.015625,0.00390625,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2000-12-02,1,0.12444444444444444,0.07555555555555556,10,7,1,0,0,0,0,0,0,0,0.048888888888888885,-0.02222222222222222,0.048888888888888885,0.013333333333333334,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2000-12-02,1,0.1015625,0.0859375,10,7,0,0,0,0,0,0,0,0,0.01171875,0.0,0.015625,0.01171875,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
2000-12-02,1,0.08203125,0.04296875,13,1,0,0,0,0,0,0,1,0,0.015625,-0.02734375,0.0390625,0.046875,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
2000-12-02,1,0.09375,0.08203125,6,6,0,0,0,0,0,0,0,0,0.0234375,0.0,0.01171875,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2000-12-02,1,0.140625,0.08984375,15,9,1,1,0,0,0,0,0,0,0.11328125,0.00390625,0.05078125,0.0234375,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
2000-12-03,1,0.06640625,0.0546875,4,0,0,0,0,0,0,0,1,1,0.015625,-0.04296875,0.01171875,0.015625,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2000-12-04,1,0.08984375,0.08203125,10,9,0,0,0,0,0,0,0,0,-0.00390625,-0.0078125,0.0078125,0.00390625,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2000-12-09,1,0.109375,0.08984375,7,7,0,0,0,0,0,0,0,0,0.0390625,0.0078125,0.01953125,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2000-12-09,0,0.03806228373702422,0.07958477508650519,4,9,0,0,1,0,0,0,0,0,-0.05536332179930795,-0.003460207612456747,-0.041522491349480974,-0.017301038062283735,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2000-12-09,0,0.0726643598615917,0.13494809688581316,6,15,0,0,0,0,1,1,0,0,-0.010380622837370242,0.10726643598615915,-0.06228373702422146,-0.03114186851211073,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
2000-12-09,1,0.06920415224913495,0.04498269896193771,4,8,0,0,0,0,0,0,0,0,0.017301038062283735,-0.041522491349480974,0.02422145328719723,-0.013840830449826988,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2000-12-09,1,0.04844290657439446,0.0726643598615917,0,9,0,0,1,1,0,0,0,0,-0.041522491349480974,-0.013840830449826988,-0.02422145328719723,-0.03114186851211073,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2000-12-09,1,0.058823529411764705,0.07612456747404844,7,4,0,0,0,0,0,0,0,0,-0.02422145328719723,-0.003460207612456747,-0.017301038062283735,0.010380622837370242,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2000-12-09,1,0.08996539792387542,0.03806228373702422,10,1,0,0,0,0,0,0,1,0,0.003460207612456747,-0.027681660899653977,0.05190311418685121,0.03114186851211073,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2000-12-09,0,0.08304498269896195,0.08650519031141869,13,6,0,0,0,0,0,0,0,0,0.017301038062283735,0.017301038062283735,-0.003460207612456747,0.02422145328719723,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2000-12-10,1,0.041522491349480974,0.10034602076124567,1,10,0,0,1,0,0,0,0,0,-0.058823529411764705,0.017301038062283735,-0.058823529411764705,-0.03114186851211073,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2000-12-10,0,0.09342560553633217,0.09342560553633217,6,9,0,0,0,0,0,0,0,0,0.03114186851211073,0.020761245674740483,0.0,-0.010380622837370242,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2000-12-16,0,0.08650519031141869,0.04844290657439446,6,0,0,0,0,0,0,0,1,1,0.017301038062283735,-0.041522491349480974,0.03806228373702422,0.020761245674740483,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2000-12-16,1,0.040123456790123455,0.0462962962962963,7,4,0,0,0,0,0,0,0,0,-0.0462962962962963,-0.04938271604938271,-0.006172839506172839,0.009259259259259255,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2000-12-16,0,0.06481481481481483,0.07716049382716049,9,13,1,0,0,0,1,0,0,0,-0.027777777777777776,0.0154320987654321,-0.012345679012345678,-0.012345679012345678,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
2000-12-16,1,0.0925925925925926,0.0617283950617284,12,7,1,0,0,0,0,0,0,0,0.021604938271604937,-0.018518518518518517,0.0308641975308642,0.0154320987654321,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
